order_id,courier_name,dispatch_date,delivery_date
ORD264343,GoTo Logistics,2023-12-29,2024-01-04
ORD264344,GoTo Logistics,2022-12-07,2022-12-09
ORD264345,JNE,2023-07-31,2023-08-02
ORD264346,JNE,2024-10-02,2024-10-06
ORD264347,GoTo Logistics,2024-01-11,2024-01-17
ORD264348,JNE,2023-11-11,2023-11-16
ORD264349,JNE,2023-06-05,2023-06-09
ORD264350,GoTo Logistics,2023-01-12,2023-01-17
ORD264351,GoTo Logistics,2023-04-27,2023-04-29
ORD264352,JNE,2024-05-27,2024-05-29
ORD264353,GoTo Logistics,2022-12-19,2022-12-25
ORD264354,GoTo Logistics,2023-10-03,2023-10-09
ORD264355,SiCepat,2023-10-30,2023-10-31
ORD264356,GoTo Logistics,2021-12-15,2021-12-16
ORD264357,GoTo Logistics,2023-03-13,2023-03-17
ORD264358,GoTo Logistics,2022-08-22,2022-08-25
ORD264359,nan,2024-05-17,2024-05-19
ORD264360,GoTo Logistics,2022-07-02,2022-07-08
ORD264361,GoTo Logistics,2024-03-22,2024-03-28
ORD264362,SiCepat,2022-10-20,2022-10-22
ORD264363,GoTo Logistics,2022-09-22,2022-09-26
ORD264364,SiCepat,2024-05-07,2024-05-10
ORD264365,JNE,2023-04-20,2023-04-22
ORD264366,GoTo Logistics,2022-07-07,2022-07-09
ORD264367,SiCepat,2023-02-01,2023-02-02
ORD264368,JNE,2023-06-18,2023-06-21
ORD264369,AnterAja,2022-11-06,2022-11-08
ORD264370,SiCepat,2023-06-04,2023-06-08
ORD264371,GoTo Logistics,2022-10-25,2022-10-29
ORD264372,JNE,2022-11-01,2022-11-05
ORD264373,GoTo Logistics,2023-05-26,2023-05-31
ORD264374,SiCepat,2023-08-07,2023-08-12
ORD264375,AnterAja,2023-08-26,2023-08-28
ORD264376,GoTo Logistics,2024-06-04,2024-06-06
ORD264377,nan,2023-02-07,2023-02-09
ORD264378,GoTo Logistics,2023-11-17,2023-11-18
ORD264379,SiCepat,2023-06-24,2023-06-30
ORD264380,GoTo Logistics,2023-11-03,2023-11-04
ORD264381,JNE,2023-01-06,2023-01-07
ORD264382,nan,2023-11-06,2023-11-08
ORD264383,AnterAja,2024-01-19,2024-01-22
ORD264384,GoTo Logistics,2023-06-07,2023-06-13
ORD264385,SiCepat,2023-11-24,2023-11-26
ORD264386,JNE,2023-07-25,2023-07-29
ORD264387,GoTo Logistics,2023-06-23,2023-06-29
ORD264388,JNE,2023-10-19,2023-10-23
ORD264389,GoTo Logistics,2024-03-21,2024-03-26
ORD264390,nan,2023-05-30,2023-06-01
ORD264391,GoTo Logistics,2023-07-01,2023-07-03
ORD264392,GoTo Logistics,2024-03-09,2024-03-14
ORD264393,GoTo Logistics,2023-11-24,2023-11-26
ORD264394,nan,2023-11-23,2023-11-24
ORD264395,JNE,2024-08-30,2024-09-05
ORD264396,GoTo Logistics,2023-06-29,2023-07-03
ORD264397,GoTo Logistics,2022-09-30,2022-10-01
ORD264398,JNE,2022-09-09,2022-09-11
ORD264399,GoTo Logistics,2023-08-09,2023-08-14
ORD264400,SiCepat,2023-06-13,2023-06-17
ORD264401,GoTo Logistics,2022-09-16,2022-09-18
ORD264402,JNE,2022-05-09,2022-05-12
ORD264403,GoTo Logistics,2022-05-25,2022-05-31
ORD264404,SiCepat,2024-02-01,2024-02-05
ORD264405,SiCepat,2022-11-07,2022-11-10
ORD264406,JNE,2023-08-06,2023-08-12
ORD264407,JNE,2023-03-24,2023-03-25
ORD264408,JNE,2023-03-26,2023-03-30
ORD264409,JNE,2024-03-11,2024-03-12
ORD264410,JNE,2023-05-03,2023-05-07
ORD264411,GoTo Logistics,2022-11-19,2022-11-25
ORD264412,JNE,2022-04-08,2022-04-14
ORD264413,JNE,2024-10-27,2024-11-02
ORD264414,SiCepat,2024-07-22,2024-07-25
ORD264415,JNE,2022-11-22,2022-11-23
ORD264416,JNE,2023-03-06,2023-03-08
ORD264417,SiCepat,2022-03-03,2022-03-09
ORD264418,GoTo Logistics,2023-08-22,2023-08-27
ORD264419,SiCepat,2024-07-07,2024-07-11
ORD264420,JNE,2023-02-14,2023-02-15
ORD264421,AnterAja,2024-06-07,2024-06-09
ORD264422,GoTo Logistics,2024-06-17,2024-06-20
ORD264423,GoTo Logistics,2023-12-16,2023-12-21
ORD264424,JNE,2024-05-24,2024-05-29
ORD264425,nan,2023-09-29,2023-10-02
ORD264426,SiCepat,2023-02-24,2023-02-26
ORD264427,JNE,2023-03-28,2023-03-29
ORD264428,JNE,2024-04-02,2024-04-04
ORD264429,GoTo Logistics,2022-07-14,2022-07-17
ORD264430,JNE,2022-01-13,2022-01-17
ORD264431,GoTo Logistics,2023-11-24,2023-11-26
ORD264432,GoTo Logistics,2023-08-07,2023-08-11
ORD264433,SiCepat,2023-11-05,2023-11-10
ORD264434,JNE,2024-11-11,2024-11-16
ORD264435,SiCepat,2023-06-21,2023-06-26
ORD264436,SiCepat,2024-05-28,2024-05-30
ORD264437,JNE,2023-03-20,2023-03-22
ORD264438,SiCepat,2023-12-22,2023-12-28
ORD264439,GoTo Logistics,2024-07-31,2024-08-06
ORD264440,GoTo Logistics,2023-06-24,2023-06-29
ORD264441,JNE,2023-01-07,2023-01-10
ORD264442,AnterAja,2024-08-08,2024-08-14
ORD264443,GoTo Logistics,2022-12-12,2022-12-15
ORD264444,GoTo Logistics,2024-08-06,2024-08-07
ORD264445,SiCepat,2023-08-07,2023-08-09
ORD264446,GoTo Logistics,2023-10-18,2023-10-20
ORD264447,JNE,2024-05-07,2024-05-11
ORD264448,SiCepat,2023-02-23,2023-02-27
ORD264449,SiCepat,2023-02-20,2023-02-23
ORD264450,GoTo Logistics,2023-10-25,2023-10-26
ORD264451,SiCepat,2024-01-01,2024-01-05
ORD264452,GoTo Logistics,2023-09-22,2023-09-23
ORD264453,GoTo Logistics,2024-01-11,2024-01-12
ORD264454,AnterAja,2023-12-01,2023-12-02
ORD264455,SiCepat,2023-10-25,2023-10-29
ORD264456,SiCepat,2023-11-04,2023-11-07
ORD264457,AnterAja,2023-10-05,2023-10-11
ORD264458,nan,2023-08-20,2023-08-25
ORD264459,SiCepat,2023-10-31,2023-11-03
ORD264460,nan,2022-10-18,2022-10-21
ORD264461,JNE,2024-07-13,2024-07-17
ORD264462,JNE,2024-01-04,2024-01-03
ORD264463,JNE,2023-06-07,2023-06-09
ORD264464,JNE,2024-02-19,2024-02-22
ORD264465,GoTo Logistics,2023-03-17,2023-03-20
ORD264466,SiCepat,2023-07-19,2023-07-24
ORD264467,nan,2024-02-29,2024-03-03
ORD264468,AnterAja,2023-11-22,2023-11-28
ORD264469,JNE,2022-11-23,2022-11-26
ORD264470,SiCepat,2022-04-18,2022-04-22
ORD264471,GoTo Logistics,2023-08-25,2023-08-28
ORD264472,JNE,2023-11-11,2023-11-12
ORD264473,GoTo Logistics,2023-01-15,2023-01-17
ORD264474,SiCepat,2024-11-27,2024-11-29
ORD264475,GoTo Logistics,2023-06-03,2023-06-06
ORD264476,SiCepat,2023-08-03,2023-08-08
ORD264477,GoTo Logistics,2022-04-06,2022-04-10
ORD264478,SiCepat,2024-07-04,2024-07-10
ORD264479,GoTo Logistics,2023-11-13,2023-11-15
ORD264480,SiCepat,2023-04-06,2023-04-10
ORD264481,AnterAja,2023-08-05,2023-08-11
ORD264482,AnterAja,2022-06-25,2022-06-27
ORD264483,JNE,2024-07-07,2024-07-11
ORD264484,SiCepat,2022-11-09,2022-11-07
ORD264485,JNE,2022-05-22,2022-05-27
ORD264486,nan,2023-12-16,2023-12-20
ORD264487,GoTo Logistics,2022-02-25,2022-03-02
ORD264488,GoTo Logistics,2022-08-16,2022-08-22
ORD264489,GoTo Logistics,2023-07-08,2023-07-12
ORD264490,GoTo Logistics,2022-12-04,2022-12-06
ORD264491,JNE,2024-04-04,2024-04-06
ORD264492,GoTo Logistics,2023-10-24,2023-10-21
ORD264493,GoTo Logistics,2023-05-14,2023-05-17
ORD264494,GoTo Logistics,2024-06-08,2024-06-13
ORD264495,SiCepat,2024-07-09,2024-07-10
ORD264496,JNE,2024-03-17,2024-03-20
ORD264497,GoTo Logistics,2024-01-27,2024-01-28
ORD264498,AnterAja,2023-11-27,2023-11-28
ORD264499,GoTo Logistics,2023-08-10,2023-08-11
ORD264500,GoTo Logistics,2023-07-08,2023-07-14
ORD264501,AnterAja,2022-12-23,2022-12-24
ORD264502,GoTo Logistics,2024-02-09,2024-02-11
ORD264503,JNE,2024-03-11,2024-03-17
ORD264504,nan,2024-03-15,2024-03-20
ORD264505,JNE,2023-07-06,2023-07-07
ORD264506,JNE,2023-12-08,2023-12-10
ORD264507,JNE,2023-06-26,2023-07-01
ORD264508,GoTo Logistics,2023-09-23,2023-09-29
ORD264509,SiCepat,2023-03-16,2023-03-18
ORD264510,AnterAja,2023-02-07,2023-02-12
ORD264511,GoTo Logistics,2023-03-04,2023-03-09
ORD264512,SiCepat,2023-12-26,2023-12-27
ORD264513,JNE,2023-11-22,2023-11-27
ORD264514,GoTo Logistics,2023-02-22,2023-02-23
ORD264515,GoTo Logistics,2023-12-04,2023-12-06
ORD264516,JNE,2023-02-21,2023-02-24
ORD264517,GoTo Logistics,2024-04-07,2024-04-10
ORD264518,JNE,2023-02-04,2023-02-06
ORD264519,SiCepat,2023-03-26,2023-03-29
ORD264520,GoTo Logistics,2022-09-05,2022-09-09
ORD264521,SiCepat,2022-08-19,2022-08-20
ORD264522,JNE,2021-12-20,2021-12-24
ORD264523,GoTo Logistics,2023-07-24,2023-07-27
ORD264524,SiCepat,2023-02-28,2023-03-05
ORD264525,SiCepat,2023-04-13,2023-04-18
ORD264526,SiCepat,2024-06-10,2024-06-16
ORD264527,JNE,2022-10-24,2022-10-27
ORD264528,GoTo Logistics,2023-06-17,2023-06-21
ORD264529,GoTo Logistics,2024-04-11,2024-04-16
ORD264530,JNE,2023-10-09,2023-10-10
ORD264531,JNE,2023-02-14,2023-02-16
ORD264532,JNE,2023-03-11,2023-03-17
ORD264533,SiCepat,2022-12-15,2022-12-16
ORD264534,SiCepat,2024-02-01,2024-02-07
ORD264535,SiCepat,2023-09-14,2023-09-17
ORD264536,JNE,2022-11-23,2022-11-29
ORD264537,JNE,2024-07-04,2024-07-06
ORD264538,GoTo Logistics,2022-04-20,2022-04-25
ORD264539,nan,2022-07-18,2022-07-24
ORD264540,nan,2023-01-23,2023-01-25
ORD264541,GoTo Logistics,2023-04-05,2023-04-09
ORD264542,SiCepat,2023-01-09,2023-01-14
ORD264543,GoTo Logistics,2022-04-09,2022-04-13
ORD264544,SiCepat,2023-04-23,2023-04-27
ORD264545,GoTo Logistics,2023-03-27,2023-03-28
ORD264546,SiCepat,2022-01-16,2022-01-22
ORD264547,JNE,2023-01-11,2023-01-17
ORD264548,JNE,2022-10-23,2022-10-27
ORD264549,GoTo Logistics,2024-04-16,2024-04-20
ORD264550,GoTo Logistics,2023-05-09,2023-05-06
ORD264551,AnterAja,2023-04-06,2023-04-07
ORD264552,GoTo Logistics,2023-07-10,2023-07-12
ORD264553,GoTo Logistics,2023-01-23,2023-01-27
ORD264554,SiCepat,2023-03-05,2023-03-07
ORD264555,JNE,2024-06-08,2024-06-11
ORD264556,GoTo Logistics,2023-03-12,2023-03-17
ORD264557,GoTo Logistics,2024-08-09,2024-08-11
ORD264558,GoTo Logistics,2023-04-02,2023-04-08
ORD264559,GoTo Logistics,2023-02-20,2023-02-22
ORD264560,AnterAja,2023-06-23,2023-06-27
ORD264561,GoTo Logistics,2022-10-20,2022-10-19
ORD264562,GoTo Logistics,2021-11-28,2021-11-30
ORD264563,nan,2023-07-08,2023-07-13
ORD264564,JNE,2022-06-05,2022-06-08
ORD264565,SiCepat,2023-09-08,2023-09-09
ORD264566,GoTo Logistics,2023-01-31,2023-02-04
ORD264567,JNE,2022-03-18,2022-03-24
ORD264568,JNE,2023-02-16,2023-02-18
ORD264569,JNE,2023-11-09,2023-11-12
ORD264570,GoTo Logistics,2024-06-30,2024-07-05
ORD264571,SiCepat,2023-01-23,2023-01-28
ORD264572,nan,2023-09-19,2023-09-23
ORD264573,SiCepat,2023-04-07,2023-04-10
ORD264574,SiCepat,2023-12-20,2023-12-24
ORD264575,GoTo Logistics,2024-11-23,2024-11-29
ORD264576,SiCepat,2024-01-09,2024-01-10
ORD264577,SiCepat,2022-10-03,2022-10-07
ORD264578,JNE,2022-11-02,2022-11-04
ORD264579,GoTo Logistics,2024-05-09,2024-05-12
ORD264580,JNE,2024-03-22,2024-03-28
ORD264581,nan,2023-11-28,2023-12-02
ORD264582,SiCepat,2024-03-14,2024-03-20
ORD264583,GoTo Logistics,2022-05-22,2022-05-25
ORD264584,AnterAja,2024-07-12,2024-07-14
ORD264585,JNE,2023-01-28,2023-01-30
ORD264586,GoTo Logistics,2021-12-11,2021-12-15
ORD264587,nan,2023-02-26,2023-03-02
ORD264588,GoTo Logistics,2022-07-14,2022-07-16
ORD264589,JNE,2023-03-10,2023-03-11
ORD264590,JNE,2024-01-29,2024-02-03
ORD264591,JNE,2024-03-20,2024-03-24
ORD264592,SiCepat,2023-07-10,2023-07-12
ORD264593,GoTo Logistics,2023-10-27,2023-11-02
ORD264594,GoTo Logistics,2024-05-16,2024-05-19
ORD264595,JNE,2022-05-29,2022-06-02
ORD264596,AnterAja,2024-07-23,2024-07-25
ORD264597,GoTo Logistics,2023-11-09,2023-11-10
ORD264598,JNE,2024-09-25,2024-09-28
ORD264599,JNE,2023-09-19,2023-09-25
ORD264600,JNE,2023-12-31,2024-01-02
ORD264601,SiCepat,2024-07-31,2024-08-01
ORD264602,GoTo Logistics,2023-04-30,2023-05-02
ORD264603,SiCepat,2022-11-18,2022-11-24
ORD264604,JNE,2023-01-11,2023-01-12
ORD264605,JNE,2022-03-19,2022-03-21
ORD264606,GoTo Logistics,2023-07-19,2023-07-21
ORD264607,GoTo Logistics,2023-09-03,2023-09-05
ORD264608,JNE,2024-04-11,2024-04-16
ORD264609,GoTo Logistics,2024-03-08,2024-03-11
ORD264610,SiCepat,2024-07-11,2024-07-15
ORD264611,SiCepat,2022-10-10,2022-10-16
ORD264612,JNE,2023-01-07,2023-01-13
ORD264613,GoTo Logistics,2022-10-03,2022-10-07
ORD264614,GoTo Logistics,2023-08-18,2023-08-20
ORD264615,JNE,2022-09-15,2022-09-18
ORD264616,JNE,2024-07-07,2024-07-13
ORD264617,GoTo Logistics,2022-08-18,2022-08-24
ORD264618,GoTo Logistics,2024-01-16,2024-01-20
ORD264619,AnterAja,2023-02-03,2023-02-06
ORD264620,SiCepat,2022-04-09,2022-04-14
ORD264621,SiCepat,2022-05-25,2022-05-29
ORD264622,GoTo Logistics,2023-04-01,2023-04-02
ORD264623,JNE,2022-04-27,2022-04-30
ORD264624,nan,2023-07-30,2023-08-04
ORD264625,JNE,2024-01-17,2024-01-18
ORD264626,nan,2023-06-19,2023-06-24
ORD264627,AnterAja,2024-01-07,2024-01-12
ORD264628,SiCepat,2023-05-29,2023-06-04
ORD264629,JNE,2023-01-19,2023-01-25
ORD264630,GoTo Logistics,2022-05-08,2022-05-11
ORD264631,GoTo Logistics,2024-01-05,2024-01-09
ORD264632,GoTo Logistics,2024-03-01,2024-03-03
ORD264633,GoTo Logistics,2023-03-27,2023-03-30
ORD264634,GoTo Logistics,2023-08-26,2023-08-28
ORD264635,GoTo Logistics,2024-04-10,2024-04-12
ORD264636,GoTo Logistics,2023-10-26,2023-10-27
ORD264637,nan,2023-08-11,2023-08-14
ORD264638,GoTo Logistics,2023-12-23,2023-12-28
ORD264639,GoTo Logistics,2023-05-20,2023-05-23
ORD264640,GoTo Logistics,2024-05-05,2024-05-08
ORD264641,nan,2022-12-17,2022-12-22
ORD264642,SiCepat,2022-08-17,2022-08-18
ORD264643,AnterAja,2024-04-20,2024-04-23
ORD264644,SiCepat,2022-09-25,2022-10-01
ORD264645,JNE,2023-03-09,2023-03-14
ORD264646,GoTo Logistics,2024-11-08,2024-11-12
ORD264647,SiCepat,2024-04-20,2024-04-25
ORD264648,GoTo Logistics,2022-12-30,2023-01-05
ORD264649,JNE,2024-04-14,2024-04-16
ORD264650,GoTo Logistics,2023-09-11,2023-09-15
ORD264651,nan,2023-10-02,2023-10-07
ORD264652,JNE,2023-01-26,2023-01-28
ORD264653,nan,2022-12-06,2022-12-12
ORD264654,JNE,2023-11-26,2023-11-30
ORD264655,GoTo Logistics,2024-06-02,2024-06-03
ORD264656,GoTo Logistics,2021-12-19,2021-12-24
ORD264657,GoTo Logistics,2024-01-11,2024-01-17
ORD264658,SiCepat,2023-09-01,2023-09-06
ORD264659,GoTo Logistics,2023-01-26,2023-01-31
ORD264660,GoTo Logistics,2024-01-31,2024-02-01
ORD264661,JNE,2022-10-12,2022-10-15
ORD264662,JNE,2022-09-20,2022-09-24
ORD264663,GoTo Logistics,2023-01-14,2023-01-15
ORD264664,SiCepat,2024-03-16,2024-03-18
ORD264665,GoTo Logistics,2023-09-07,2023-09-11
ORD264666,GoTo Logistics,2023-03-05,2023-03-11
ORD264667,AnterAja,2023-09-19,2023-09-20
ORD264668,GoTo Logistics,2022-10-30,2022-11-01
ORD264669,GoTo Logistics,2024-04-17,2024-04-20
ORD264670,SiCepat,2024-05-13,2024-05-16
ORD264671,GoTo Logistics,2022-10-10,2022-10-13
ORD264672,JNE,2023-09-24,2023-09-30
ORD264673,GoTo Logistics,2024-04-11,2024-04-12
ORD264674,JNE,2023-07-03,2023-07-07
ORD264675,JNE,2022-05-26,2022-06-01
ORD264676,GoTo Logistics,2023-04-11,2023-04-17
ORD264677,GoTo Logistics,2022-12-14,2022-12-15
ORD264678,AnterAja,2023-06-05,2023-06-08
ORD264679,GoTo Logistics,2023-12-07,2023-12-09
ORD264680,GoTo Logistics,2022-12-19,2022-12-21
ORD264681,JNE,2022-08-04,2022-08-05
ORD264682,JNE,2023-08-27,2023-09-02
ORD264683,SiCepat,2022-11-30,2022-12-01
ORD264684,GoTo Logistics,2023-03-14,2023-03-20
ORD264685,SiCepat,2024-06-26,2024-06-30
ORD264686,JNE,2023-03-10,2023-03-13
ORD264687,AnterAja,2023-12-04,2023-12-10
ORD264688,GoTo Logistics,2022-12-30,2022-12-31
ORD264689,SiCepat,2023-08-07,2023-08-10
ORD264690,SiCepat,2024-05-28,2024-06-01
ORD264691,GoTo Logistics,2023-05-27,2023-05-30
ORD264692,JNE,2023-03-27,2023-04-02
ORD264693,JNE,2023-03-28,2023-04-03
ORD264694,GoTo Logistics,2022-11-02,2022-11-05
ORD264695,JNE,2023-07-11,2023-07-15
ORD264696,SiCepat,2024-07-25,2024-07-31
ORD264697,JNE,2023-12-10,2023-12-14
ORD264698,GoTo Logistics,2022-09-16,2022-09-19
ORD264699,SiCepat,2024-07-09,2024-07-14
ORD264700,SiCepat,2022-12-18,2022-12-22
ORD264701,GoTo Logistics,2022-04-06,2022-04-11
ORD264702,GoTo Logistics,2023-02-19,2023-02-24
ORD264703,GoTo Logistics,2023-07-11,2023-07-17
ORD264704,SiCepat,2022-01-21,2022-01-25
ORD264705,JNE,2022-12-08,2022-12-11
ORD264706,GoTo Logistics,2022-09-12,2022-09-16
ORD264707,AnterAja,2024-01-28,2024-02-03
ORD264708,GoTo Logistics,2024-06-30,2024-06-27
ORD264709,GoTo Logistics,2023-10-24,2023-10-29
ORD264710,JNE,2022-04-04,2022-04-05
ORD264711,SiCepat,2024-02-13,2024-02-19
ORD264712,JNE,2022-11-09,2022-11-12
ORD264713,GoTo Logistics,2023-03-08,2023-03-12
ORD264714,GoTo Logistics,2023-04-01,2023-04-02
ORD264715,GoTo Logistics,2024-06-25,2024-06-27
ORD264716,JNE,2023-08-20,2023-08-24
ORD264717,AnterAja,2024-04-13,2024-04-17
ORD264718,JNE,2024-08-08,2024-08-10
ORD264719,GoTo Logistics,2024-04-30,2024-05-01
ORD264720,GoTo Logistics,2024-01-14,2024-01-19
ORD264721,AnterAja,2022-12-05,2022-12-08
ORD264722,GoTo Logistics,2023-02-20,2023-02-25
ORD264723,GoTo Logistics,2022-07-22,2022-07-19
ORD264724,nan,2022-07-16,2022-07-21
ORD264725,JNE,2022-10-20,2022-10-25
ORD264726,GoTo Logistics,2022-05-19,2022-05-24
ORD264727,SiCepat,2022-05-02,2022-05-03
ORD264728,JNE,2023-01-10,2023-01-15
ORD264729,SiCepat,2024-02-06,2024-02-08
ORD264730,JNE,2022-04-23,2022-04-24
ORD264731,GoTo Logistics,2022-08-31,2022-09-03
ORD264732,GoTo Logistics,2024-03-31,2024-04-03
ORD264733,AnterAja,2023-07-29,2023-08-02
ORD264734,JNE,2022-10-16,2022-10-18
ORD264735,GoTo Logistics,2023-01-01,2023-01-03
ORD264736,GoTo Logistics,2024-04-04,2024-04-08
ORD264737,SiCepat,2023-09-24,2023-09-27
ORD264738,JNE,2023-09-28,2023-10-04
ORD264739,SiCepat,2022-12-27,2022-12-30
ORD264740,JNE,2023-11-26,2023-11-28
ORD264741,SiCepat,2022-07-20,2022-07-24
ORD264742,GoTo Logistics,2024-02-10,2024-02-13
ORD264743,JNE,2023-08-12,2023-08-14
ORD264744,GoTo Logistics,2023-12-20,2023-12-17
ORD264745,GoTo Logistics,2022-11-07,2022-11-12
ORD264746,JNE,2024-06-14,2024-06-19
ORD264747,JNE,2022-10-09,2022-10-06
ORD264748,JNE,2022-06-26,2022-06-28
ORD264749,GoTo Logistics,2023-11-05,2023-11-07
ORD264750,SiCepat,2023-10-17,2023-10-21
ORD264751,JNE,2024-03-26,2024-03-30
ORD264752,GoTo Logistics,2023-08-06,2023-08-08
ORD264753,JNE,2023-11-09,2023-11-13
ORD264754,AnterAja,2024-04-08,2024-04-11
ORD264755,AnterAja,2023-01-07,2023-01-09
ORD264756,JNE,2023-11-04,2023-11-09
ORD264757,SiCepat,2024-01-19,2024-01-21
ORD264758,GoTo Logistics,2023-08-15,2023-08-18
ORD264759,JNE,2024-03-03,2024-03-09
ORD264760,JNE,2023-11-26,2023-11-28
ORD264761,JNE,2023-11-25,2023-11-30
ORD264762,AnterAja,2022-09-09,2022-09-13
ORD264763,SiCepat,2023-04-22,2023-04-25
ORD264764,GoTo Logistics,2023-06-26,2023-07-02
ORD264765,SiCepat,2022-09-19,2022-09-25
ORD264766,SiCepat,2023-02-11,2023-02-17
ORD264767,JNE,2024-05-11,2024-05-17
ORD264768,GoTo Logistics,2023-08-28,2023-08-30
ORD264769,GoTo Logistics,2024-05-07,2024-05-09
ORD264770,JNE,2022-05-20,2022-05-24
ORD264771,SiCepat,2022-12-28,2022-12-31
ORD264772,GoTo Logistics,2022-09-06,2022-09-07
ORD264773,GoTo Logistics,2023-03-20,2023-03-26
ORD264774,GoTo Logistics,2022-08-26,2022-08-31
ORD264775,nan,2023-02-03,2023-02-08
ORD264776,GoTo Logistics,2024-03-17,2024-03-18
ORD264777,JNE,2023-04-05,2023-04-02
ORD264778,GoTo Logistics,2022-07-15,2022-07-16
ORD264779,JNE,2023-10-23,2023-10-26
ORD264780,GoTo Logistics,2022-08-22,2022-08-24
ORD264781,SiCepat,2023-12-04,2023-12-08
ORD264782,JNE,2022-08-20,2022-08-23
ORD264783,SiCepat,2024-07-13,2024-07-14
ORD264784,GoTo Logistics,2024-02-17,2024-02-18
ORD264785,GoTo Logistics,2022-06-05,2022-06-11
ORD264786,GoTo Logistics,2023-07-26,2023-07-31
ORD264787,JNE,2022-12-17,2022-12-22
ORD264788,GoTo Logistics,2023-06-02,2023-06-08
ORD264789,GoTo Logistics,2023-08-03,2023-08-04
ORD264790,SiCepat,2024-03-11,2024-03-17
ORD264791,SiCepat,2024-06-02,2024-06-03
ORD264792,GoTo Logistics,2023-02-19,2023-02-25
ORD264793,GoTo Logistics,2024-09-06,2024-09-09
ORD264794,GoTo Logistics,2023-06-16,2023-06-20
ORD264795,SiCepat,2024-05-01,2024-05-04
ORD264796,nan,2023-10-30,2023-10-31
ORD264797,GoTo Logistics,2023-12-22,2023-12-24
ORD264798,GoTo Logistics,2023-12-29,2024-01-04
ORD264799,JNE,2023-08-23,2023-08-29
ORD264800,GoTo Logistics,2023-12-29,2023-12-30
ORD264801,SiCepat,2023-02-11,2023-02-16
ORD264802,GoTo Logistics,2023-08-09,2023-08-14
ORD264803,JNE,2023-09-26,2023-10-02
ORD264804,GoTo Logistics,2023-01-19,2023-01-22
ORD264805,nan,2023-11-02,2023-11-05
ORD264806,AnterAja,2023-01-14,2023-01-19
ORD264807,JNE,2022-09-01,2022-09-07
ORD264808,JNE,2023-07-25,2023-07-31
ORD264809,GoTo Logistics,2023-02-17,2023-02-20
ORD264810,GoTo Logistics,2024-09-21,2024-09-24
ORD264811,JNE,2022-12-26,2022-12-31
ORD264812,GoTo Logistics,2022-12-24,2022-12-27
ORD264813,SiCepat,2022-12-18,2022-12-22
ORD264814,JNE,2023-06-01,2023-06-07
ORD264815,GoTo Logistics,2023-12-18,2023-12-19
ORD264816,AnterAja,2023-10-21,2023-10-22
ORD264817,nan,2024-02-21,2024-02-17
ORD264818,GoTo Logistics,2024-06-02,2024-06-03
ORD264819,AnterAja,2023-07-27,2023-08-01
ORD264820,JNE,2022-12-20,2022-12-25
ORD264821,GoTo Logistics,2022-08-26,2022-08-28
ORD264822,JNE,2024-05-04,2024-05-07
ORD264823,JNE,2023-07-25,2023-07-29
ORD264824,GoTo Logistics,2022-12-13,2022-12-11
ORD264825,SiCepat,2022-12-10,2022-12-11
ORD264826,JNE,2022-11-27,2022-12-03
ORD264827,GoTo Logistics,2023-12-16,2023-12-17
ORD264828,GoTo Logistics,2023-05-27,2023-05-31
ORD264829,AnterAja,2023-09-27,2023-10-03
ORD264830,JNE,2023-05-18,2023-05-21
ORD264831,GoTo Logistics,2023-04-28,2023-05-04
ORD264832,JNE,2024-06-06,2024-06-04
ORD264833,GoTo Logistics,2022-12-10,2022-12-13
ORD264834,SiCepat,2023-05-26,2023-05-30
ORD264835,SiCepat,2022-07-28,2022-07-29
ORD264836,nan,2024-05-21,2024-05-23
ORD264837,GoTo Logistics,2023-08-19,2023-08-21
ORD264838,JNE,2023-05-22,2023-05-24
ORD264839,GoTo Logistics,2023-01-21,2023-01-27
ORD264840,JNE,2023-05-07,2023-05-08
ORD264841,GoTo Logistics,2023-07-04,2023-07-10
ORD264842,GoTo Logistics,2023-08-28,2023-09-01
ORD264843,GoTo Logistics,2024-08-01,2024-08-02
ORD264844,SiCepat,2023-09-24,2023-09-30
ORD264845,JNE,2024-08-05,2024-08-09
ORD264846,nan,2024-06-02,2024-06-05
ORD264847,JNE,2022-05-27,2022-06-02
ORD264848,JNE,2024-07-26,2024-07-27
ORD264849,GoTo Logistics,2022-07-27,2022-07-29
ORD264850,nan,2024-03-24,2024-03-26
ORD264851,JNE,2022-08-28,2022-09-03
ORD264852,GoTo Logistics,2024-01-29,2024-01-31
ORD264853,GoTo Logistics,2022-03-27,2022-03-31
ORD264854,GoTo Logistics,2023-01-22,2023-01-26
ORD264855,GoTo Logistics,2023-04-01,2023-04-03
ORD264856,nan,2023-01-26,2023-01-30
ORD264857,GoTo Logistics,2024-08-14,2024-08-15
ORD264858,GoTo Logistics,2023-07-01,2023-07-07
ORD264859,JNE,2023-11-18,2023-11-23
ORD264860,GoTo Logistics,2022-08-27,2022-08-31
ORD264861,SiCepat,2024-08-19,2024-08-24
ORD264862,GoTo Logistics,2023-10-21,2023-10-24
ORD264863,nan,2023-10-10,2023-10-13
ORD264864,GoTo Logistics,2023-03-03,2023-03-04
ORD264865,GoTo Logistics,2023-11-23,2023-11-19
ORD264866,SiCepat,2022-02-15,2022-02-21
ORD264867,JNE,2023-07-06,2023-07-09
ORD264868,JNE,2022-11-18,2022-11-21
ORD264869,JNE,2022-12-24,2022-12-30
ORD264870,GoTo Logistics,2022-09-13,2022-09-14
