order_id,user_id,order_date,payment_method,promo_amount,total_amount
ORD249989,USR04769,2023-11-19,GoPay,10000,59334
ORD249990,USR29810,2023-01-19,BCA Virtual Account,10000,1209275
ORD249991,USR06584,2024-02-04,COD,0,743929
ORD249992,USR48290,2022-06-09,gopay,0,353286
ORD249993,USR27630,2023-01-04,BCA Virtual Account,0,1472278
ORD249994,USR41906,2023-09-18,BCA Virtual Account,0,1075534
ORD249995,USR24331,2022-10-11,GoPay,0,234573
ORD249996,USR36901,2023-02-25,ovo,10000,1635081
ORD249997,USR22367,2024-01-20,COD,20000,921285
ORD249998,USR36824,2022-12-19,gopay,0,1601673
ORD249999,USR00649,2022-02-11,GO-PAY,0,293077
ORD250000,USR11743,2024-02-08,ovo,0,766675
ORD250001,USR26434,2023-10-21,GO-PAY,0,1072246
ORD250002,USR17901,2024-03-22,bca va,10000,1996582
ORD250003,USR24527,2024-02-14,GO-PAY,0,856409
ORD250004,USR14640,2023-04-16,BCA Virtual Account,20000,623970
ORD250005,USR12210,2022-06-24,GO-PAY,50000,546773
ORD250006,USR12476,2023-10-01,GO-PAY,20000,277415
ORD250007,USR42484,2023-10-15,GO-PAY,0,287493
ORD250008,USR27862,2023-02-17,GoPay,10000,263531
ORD250009,USR34952,2023-11-02,OVO,0,690641
ORD250010,USR04274,2023-03-25,Mandiri VA,0,481542
ORD250011,USR24438,2022-08-23,gopay,0,1838310
ORD250012,USR27586,2023-11-06,GoPay,10000,1961263
ORD250013,USR10543,2023-01-07,GO-PAY,0,435389
ORD250014,USR21508,2023-02-11,BCA Virtual Account,0,1199518
ORD250015,USR44320,2023-01-06,gopay,10000,1973582
ORD250016,USR00395,2023-12-29,gopay,10000,-150000
ORD250017,USR13772,2022-01-30,OVO,10000,1861340
ORD250018,USR24311,2024-05-07,BCA Virtual Account,20000,1789486
ORD250019,USR42040,2024-02-17,COD,0,1990680
ORD250020,USR34536,2023-11-25,COD,0,903802
ORD250021,USR16116,2023-08-26,GO-PAY,0,1470111
ORD250022,USR38606,2023-08-26,Mandiri VA,0,729397
ORD250023,USR40838,2022-03-14,gopay,0,196292
ORD250024,USR26885,2024-08-05,GoPay,0,1804740
ORD250025,USR00687,2023-10-14,COD,0,415753
ORD250026,USR08376,2024-06-03,gopay,0,418115
ORD250027,USR07137,2022-11-11,COD,20000,180397
ORD250028,USR47770,2023-01-29,Mandiri VA,20000,1860730
ORD250029,USR09315,2023-01-17,GoPay,20000,486097
ORD250030,USR36267,2023-01-08,bca va,10000,1373323
ORD250031,USR06862,2024-09-25,Mandiri VA,0,1798199
ORD250032,USR17769,2023-06-15,Mandiri VA,0,1758092
ORD250033,USR38308,2023-06-01,GO-PAY,0,1374183
ORD250034,USR06447,2022-11-29,bca va,50000,1504668
ORD250035,USR29872,2022-08-23,BCA Virtual Account,0,523548
ORD250036,USR14426,2024-07-18,OVO,0,374153
ORD250037,USR26799,2024-02-19,GoPay,0,1482690
ORD250038,USR33359,2022-09-12,Mandiri VA,20000,104539
ORD250039,USR43328,2023-08-06,OVO,20000,1229094
ORD250040,USR05368,2024-02-24,GoPay,20000,217143
ORD250041,USR29352,2023-11-16,bca va,0,1962248
ORD250042,USR05263,2023-06-04,gopay,0,402832
ORD250043,USR47308,2023-10-30,BCA Virtual Account,0,171128
ORD250044,USR20957,2023-12-09,Mandiri VA,10000,905164
ORD250045,USR23379,2023-10-22,Mandiri VA,0,807984
ORD250046,USR01749,2024-06-26,COD,10000,1425591
ORD250047,USR29791,2023-11-27,Mandiri VA,0,1668497
ORD250048,USR45190,2022-07-14,COD,0,-150000
ORD250049,USR06290,2024-11-12,ovo,0,1063854
ORD250050,USR39151,2023-09-19,BCA Virtual Account,0,406249
ORD250051,USR02112,2022-06-30,OVO,0,1991482
ORD250052,USR28509,2023-10-30,GO-PAY,0,541285
ORD250053,USR38369,2023-11-06,OVO,0,277894
ORD250054,USR06564,2022-10-08,COD,20000,573093
ORD250055,USR31302,2024-01-06,COD,0,1631897
ORD250056,USR43844,2022-11-26,OVO,0,587494
ORD250057,USR05750,2023-05-21,OVO,20000,550728
ORD250058,USR38998,2024-03-08,OVO,10000,1189401
ORD250059,USR28005,2024-04-20,BCA Virtual Account,50000,588470
ORD250060,USR11185,2024-04-29,BCA Virtual Account,0,753133
ORD250061,USR45451,2023-04-24,GoPay,0,1264072
ORD250062,USR09666,2023-09-24,OVO,0,223812
ORD250063,USR33812,2023-06-14,OVO,10000,1572869
ORD250064,USR13188,2023-11-20,GO-PAY,0,370885
ORD250065,USR38265,2024-10-28,ovo,0,1809245
ORD250066,USR31638,2023-02-23,BCA Virtual Account,10000,940587
ORD250067,USR24339,2024-02-03,OVO,0,1135374
ORD250068,USR05939,2023-09-12,GO-PAY,10000,147858
ORD250069,USR35094,2023-03-05,Mandiri VA,0,518220
ORD250070,USR02060,2024-03-07,bca va,50000,1498476
ORD250071,USR34124,2023-05-21,COD,0,445503
ORD250072,USR24653,2024-04-23,Mandiri VA,0,631377
ORD250073,USR33381,2022-06-24,BCA Virtual Account,20000,806149
ORD250074,USR40132,2022-12-28,bca va,50000,110818
ORD250075,USR39575,2023-09-26,Mandiri VA,0,471312
ORD250076,USR16834,2022-07-17,Mandiri VA,10000,1105110
ORD250077,USR36282,2023-06-29,COD,20000,315541
ORD250078,USR23006,2023-06-24,COD,10000,1627536
ORD250079,USR06225,2022-12-27,gopay,20000,1707972
ORD250080,USR13072,2024-07-08,GoPay,10000,628636
ORD250081,USR12417,2023-10-09,COD,0,769818
ORD250082,USR42884,2023-02-05,OVO,0,671447
ORD250083,USR17098,2022-08-31,gopay,0,446034
ORD250084,USR43880,2022-10-19,gopay,50000,1844800
ORD250085,USR37566,2022-07-30,GO-PAY,10000,1118016
ORD250086,USR16268,2022-04-27,OVO,0,463315
ORD250087,USR05811,2024-08-17,gopay,0,1383935
ORD250088,USR42505,2023-12-03,ovo,0,1256058
ORD250089,USR29100,2023-05-28,COD,0,1454705
ORD250090,USR13923,2023-08-14,GO-PAY,20000,1337353
ORD250091,USR48148,2024-01-13,GO-PAY,0,239325
ORD250092,USR21780,2023-11-21,OVO,50000,1764428
ORD250093,USR21710,2024-01-14,Mandiri VA,50000,1132086
ORD250094,USR07308,2024-03-16,bca va,20000,637531
ORD250095,USR32711,2023-08-06,COD,50000,1734231
ORD250096,USR26050,2024-02-04,ovo,10000,1965030
ORD250097,USR43475,2023-04-28,COD,0,1112576
ORD250098,USR37155,2023-10-23,ovo,50000,1836039
ORD250099,USR27759,2022-03-11,COD,0,1307424
ORD250100,USR18434,2024-01-09,BCA Virtual Account,20000,493064
ORD250101,USR14519,2024-01-31,GoPay,0,311434
ORD250102,USR15321,2023-03-12,bca va,0,396740
ORD250103,USR06287,2024-01-24,GoPay,0,1272825
ORD250104,USR00547,2022-03-05,GoPay,50000,1967944
ORD250105,USR16307,2023-02-10,bca va,0,1755807
ORD250106,USR03096,2022-12-14,BCA Virtual Account,0,1676664
ORD250107,USR08547,2024-01-30,Mandiri VA,0,97288
ORD250108,USR09369,2023-01-20,GO-PAY,0,828177
ORD250109,USR21434,2023-03-28,GO-PAY,0,1366651
ORD250110,USR17120,2022-11-22,Mandiri VA,0,1379246
ORD250111,USR05183,2022-06-10,OVO,0,814258
ORD250112,USR03042,2022-11-04,BCA Virtual Account,20000,61865
ORD250113,USR42673,2024-04-21,BCA Virtual Account,0,817294
ORD250114,USR13984,2022-05-12,Mandiri VA,0,1191623
ORD250115,USR10090,2022-12-15,ovo,0,702081
ORD250116,USR08154,2023-11-13,bca va,10000,328097
ORD250117,USR00870,2022-04-19,GoPay,0,390345
ORD250118,USR38613,2022-08-17,bca va,0,880265
ORD250119,USR44553,2023-03-29,GO-PAY,0,163362
ORD250120,USR24100,2023-07-15,ovo,50000,1699339
ORD250121,USR09364,2023-05-31,GO-PAY,20000,1472498
ORD250122,USR21839,2022-04-12,gopay,0,277215
ORD250123,USR25559,2024-06-20,Mandiri VA,0,1158284
ORD250124,USR28376,2024-06-14,GO-PAY,0,1404286
ORD250125,USR26540,2024-01-23,bca va,0,1091441
ORD250126,USR19388,2023-03-18,COD,10000,332590
ORD250127,USR33045,2023-02-28,COD,0,1254376
ORD250128,USR09999,2023-08-31,GO-PAY,10000,1513888
ORD250129,USR42129,2023-07-07,GO-PAY,10000,958047
ORD250130,USR32209,2022-05-13,BCA Virtual Account,0,1049252
ORD250131,USR14970,2023-07-03,ovo,20000,1308991
ORD250132,USR47121,2022-10-01,gopay,10000,608550
ORD250133,USR02368,2024-05-24,COD,0,866416
ORD250134,USR30517,2023-09-05,BCA Virtual Account,0,366537
ORD250135,USR24957,2023-10-19,COD,0,511827
ORD250136,USR01164,2024-06-11,bca va,0,866897
ORD250137,USR41418,2023-06-15,COD,10000,696997
ORD250138,USR20144,2023-04-07,ovo,50000,1420929
ORD250139,USR21718,2022-09-18,GO-PAY,0,1035033
ORD250140,USR01748,2022-10-31,GoPay,20000,965387
ORD250141,USR08131,2023-12-01,OVO,0,1233152
ORD250142,USR17272,2023-09-20,GoPay,0,921583
ORD250143,USR40028,2024-04-09,Mandiri VA,10000,226658
ORD250144,USR37698,2022-03-12,BCA Virtual Account,0,450862
ORD250145,USR39768,2022-10-22,BCA Virtual Account,20000,192200
ORD250146,USR20574,2023-06-25,GO-PAY,0,142695
ORD250147,USR15730,2023-01-06,GoPay,0,1623341
ORD250148,USR23847,2022-09-14,COD,0,303214
ORD250149,USR35733,2023-05-06,BCA Virtual Account,10000,1885318
ORD250150,USR16414,2024-08-25,GoPay,0,86597
ORD250151,USR34015,2024-03-31,Mandiri VA,20000,591731
ORD250152,USR01856,2024-03-27,GO-PAY,20000,1033726
ORD250153,USR44167,2024-02-29,COD,10000,1030828
ORD250154,USR37311,2022-04-27,bca va,20000,985539
ORD250155,USR18679,2022-12-11,COD,10000,1048262
ORD250156,USR45784,2022-05-02,Mandiri VA,10000,732742
ORD250157,USR00148,2023-10-31,Mandiri VA,10000,1163829
ORD250158,USR14448,2022-05-14,bca va,0,142689
ORD250159,USR31159,2024-01-06,BCA Virtual Account,10000,411503
ORD250160,USR42126,2023-08-14,GO-PAY,0,251939
ORD250161,USR17316,2023-05-31,BCA Virtual Account,0,146306
ORD250162,USR30423,2022-05-27,ovo,20000,263217
ORD250163,USR18583,2022-05-17,bca va,10000,1060174
ORD250164,USR33986,2023-09-02,BCA Virtual Account,10000,137370
ORD250165,USR37106,2024-02-14,Mandiri VA,10000,1522899
ORD250166,USR20592,2024-03-12,gopay,0,1233406
ORD250167,USR38551,2022-05-07,bca va,0,1591548
ORD250168,USR45589,2022-08-16,GO-PAY,0,836116
ORD250169,USR34613,2023-09-14,COD,0,505402
ORD250170,USR11449,2022-12-19,BCA Virtual Account,0,945198
ORD250171,USR48608,2023-02-16,bca va,20000,474851
ORD250172,USR17229,2023-04-14,OVO,0,1753368
ORD250173,USR27110,2023-05-05,BCA Virtual Account,0,1814979
ORD250174,USR07448,2022-10-20,Mandiri VA,0,386262
ORD250175,USR01463,2024-01-25,OVO,0,950057
ORD250176,USR39459,2023-04-28,bca va,0,1764490
ORD250177,USR27071,2023-02-28,bca va,0,832230
ORD250178,USR25550,2024-03-17,OVO,0,142691
ORD250179,USR27263,2022-11-23,BCA Virtual Account,0,1997509
ORD250180,USR37705,2023-10-03,gopay,0,450777
ORD250181,USR23565,2024-02-04,Mandiri VA,0,656377
ORD250182,USR10058,2023-01-20,BCA Virtual Account,0,476697
ORD250183,USR20246,2022-10-12,OVO,0,1556971
ORD250184,USR36849,2023-05-08,bca va,20000,579395
ORD250185,USR30840,2023-03-17,ovo,10000,-150000
ORD250186,USR47973,2023-01-23,ovo,0,426698
ORD250187,USR02994,2024-06-18,BCA Virtual Account,20000,1520069
ORD250188,USR29457,2022-10-10,gopay,10000,742898
ORD250189,USR46445,2023-07-08,ovo,20000,1643150
ORD250190,USR18240,2023-01-22,BCA Virtual Account,10000,1491746
ORD250191,USR21853,2022-12-08,COD,0,469951
ORD250192,USR39206,2022-05-19,gopay,0,1582195
ORD250193,USR23725,2023-01-14,GO-PAY,0,862043
ORD250194,USR45465,2022-12-14,gopay,10000,1414106
ORD250195,USR41021,2022-11-03,gopay,0,1992102
ORD250196,USR36720,2023-12-26,COD,20000,1230332
ORD250197,USR22607,2023-01-24,bca va,10000,324961
ORD250198,USR23537,2024-01-04,GoPay,10000,-150000
ORD250199,USR11886,2022-07-28,BCA Virtual Account,10000,163593
ORD250200,USR11734,2024-03-24,gopay,20000,999999999
ORD250201,USR42430,2023-08-24,Mandiri VA,0,1377848
ORD250202,USR04175,2023-02-15,OVO,10000,171217
ORD250203,USR21310,2024-05-14,gopay,0,1801160
ORD250204,USR32743,2023-10-11,ovo,20000,418348
ORD250205,USR08658,2024-02-20,Mandiri VA,10000,583608
ORD250206,USR03688,2024-03-23,bca va,0,1207988
ORD250207,USR15360,2023-04-04,gopay,10000,551571
ORD250208,USR19662,2022-07-31,ovo,0,1900036
ORD250209,USR00981,2022-07-14,GoPay,20000,334165
ORD250210,USR22653,2022-11-30,ovo,10000,652547
ORD250211,USR46611,2024-03-02,GoPay,20000,1846183
ORD250212,USR23097,2024-02-20,GoPay,0,1655120
ORD250213,USR47530,2024-06-17,ovo,20000,1209428
ORD250214,USR49854,2022-10-11,GoPay,0,285953
ORD250215,USR08766,2023-09-23,BCA Virtual Account,0,251963
ORD250216,USR00679,2024-03-03,GO-PAY,0,1375582
ORD250217,USR08540,2023-02-01,BCA Virtual Account,0,1858364
ORD250218,USR06634,2024-06-13,bca va,0,297179
ORD250219,USR47274,2023-07-27,GO-PAY,0,366994
ORD250220,USR38591,2023-12-25,BCA Virtual Account,0,1867066
ORD250221,USR42356,2024-01-18,ovo,0,1519869
ORD250222,USR44400,2024-01-10,Mandiri VA,20000,280771
ORD250223,USR27698,2023-08-10,OVO,10000,829249
ORD250224,USR04885,2024-01-12,BCA Virtual Account,10000,1127028
ORD250225,USR34876,2024-01-18,ovo,20000,1282726
ORD250226,USR12603,2023-11-14,GoPay,0,1651487
ORD250227,USR13211,2022-06-05,ovo,0,999999999
ORD250228,USR25813,2022-11-28,COD,0,1669599
ORD250229,USR40567,2024-01-11,GO-PAY,0,430477
ORD250230,USR17574,2023-09-17,BCA Virtual Account,0,999999999
ORD250231,USR13363,2023-12-25,Mandiri VA,0,844790
ORD250232,USR49835,2023-07-01,GO-PAY,0,1363070
ORD250233,USR27739,2022-01-01,bca va,0,566598
ORD250234,USR35014,2022-09-12,GO-PAY,50000,324216
ORD250235,USR43322,2023-03-30,BCA Virtual Account,0,624615
ORD250236,USR20750,2023-03-02,bca va,0,481258
ORD250237,USR03499,2024-01-07,OVO,0,295147
ORD250238,USR38966,2022-02-27,gopay,0,957148
ORD250239,USR39397,2023-11-25,COD,10000,1379468
ORD250240,USR46376,2023-12-05,Mandiri VA,0,633418
ORD250241,USR06731,2022-01-01,BCA Virtual Account,0,613073
ORD250242,USR17940,2024-02-06,gopay,0,1431445
ORD250243,USR48937,2023-03-23,ovo,0,1023001
ORD250244,USR14924,2024-12-15,gopay,0,1605014
ORD250245,USR34381,2022-08-06,OVO,20000,1398515
ORD250246,USR39052,2023-02-25,Mandiri VA,0,1620958
ORD250247,USR48587,2023-03-12,gopay,20000,712052
ORD250248,USR07942,2023-11-14,bca va,20000,1818066
ORD250249,USR39081,2023-09-25,bca va,10000,359312
ORD250250,USR23611,2024-06-15,GO-PAY,0,1706049
ORD250251,USR33845,2023-08-22,gopay,0,84048
ORD250252,USR26163,2022-06-08,GoPay,0,644400
ORD250253,USR38753,2023-03-05,OVO,0,1077236
ORD250254,USR08532,2023-11-11,Mandiri VA,10000,1634814
ORD250255,USR44907,2023-06-06,gopay,10000,680939
ORD250256,USR17900,2022-12-24,GO-PAY,0,56779
ORD250257,USR04638,2024-02-06,GO-PAY,0,1832574
ORD250258,USR02443,2023-07-29,OVO,10000,1052454
ORD250259,USR42028,2022-11-11,Mandiri VA,0,1853008
ORD250260,USR44017,2023-11-08,BCA Virtual Account,0,1737709
ORD250261,USR36655,2024-11-05,ovo,0,847560
ORD250262,USR42792,2023-03-23,ovo,20000,1133072
ORD250263,USR41566,2022-04-01,COD,20000,514433
ORD250264,USR41340,2023-10-02,ovo,20000,1226539
ORD250265,USR32074,2022-12-23,OVO,10000,1560783
ORD250266,USR30533,2023-01-31,BCA Virtual Account,10000,1328571
ORD250267,USR28741,2023-02-17,GO-PAY,0,1079106
ORD250268,USR11511,2023-11-18,GoPay,0,1098649
ORD250269,USR19424,2023-04-27,COD,10000,1534844
ORD250270,USR26287,2024-06-28,COD,0,148408
ORD250271,USR47414,2022-05-16,ovo,0,823734
ORD250272,USR07386,2023-06-17,BCA Virtual Account,0,1912961
ORD250273,USR23548,2024-04-08,GoPay,10000,808308
ORD250274,USR26067,2024-02-02,BCA Virtual Account,10000,1525758
ORD250275,USR28055,2022-07-12,bca va,0,739399
ORD250276,USR05188,2023-11-02,GoPay,0,1917218
ORD250277,USR08373,2023-02-28,Mandiri VA,0,1982165
ORD250278,USR26700,2022-04-11,Mandiri VA,10000,1040223
ORD250279,USR48907,2023-06-13,OVO,0,628620
ORD250280,USR13700,2022-05-30,OVO,0,1586695
ORD250281,USR32344,2023-05-17,COD,0,1546773
ORD250282,USR26086,2023-11-03,gopay,0,123019
ORD250283,USR28087,2023-11-06,Mandiri VA,20000,1769829
ORD250284,USR05698,2023-02-15,Mandiri VA,0,610895
ORD250285,USR14802,2023-11-29,gopay,0,495690
ORD250286,USR13183,2023-10-29,Mandiri VA,20000,1290056
ORD250287,USR46706,2022-01-24,gopay,0,1381710
ORD250288,USR13883,2022-09-25,GoPay,0,859212
ORD250289,USR43983,2022-09-04,ovo,0,1654096
ORD250290,USR35121,2022-06-25,COD,10000,841550
ORD250291,USR14825,2023-07-04,bca va,0,402400
ORD250292,USR31335,2023-07-07,bca va,0,453091
ORD250293,USR47742,2024-04-27,GoPay,10000,340147
ORD250294,USR43211,2023-11-03,GoPay,0,1701203
ORD250295,USR30880,2023-12-10,GO-PAY,0,489386
ORD250296,USR12077,2023-03-10,ovo,20000,1317103
ORD250297,USR02793,2024-06-13,bca va,10000,401443
ORD250298,USR13192,2023-03-27,GoPay,20000,590182
ORD250299,USR23289,2024-08-29,GoPay,10000,1751998
ORD250300,USR26622,2022-08-14,OVO,0,1744060
ORD250301,USR19870,2023-11-04,BCA Virtual Account,10000,784392
ORD250302,USR17353,2023-10-03,GO-PAY,10000,1971258
ORD250303,USR30285,2024-04-10,bca va,0,1205786
ORD250304,USR12767,2022-01-31,Mandiri VA,20000,1350975
ORD250305,USR00676,2022-05-19,ovo,0,103860
ORD250306,USR48098,2023-02-24,COD,50000,1033110
ORD250307,USR34700,2023-09-24,OVO,0,1412293
ORD250308,USR15751,2023-01-16,gopay,0,1636369
ORD250309,USR00889,2023-09-14,OVO,10000,1601087
ORD250310,USR26863,2022-09-25,bca va,0,1730632
ORD250311,USR49962,2022-09-20,Mandiri VA,0,1224942
ORD250312,USR23430,2022-11-29,Mandiri VA,0,715448
ORD250313,USR14044,2022-08-12,GO-PAY,0,360305
ORD250314,USR33709,2023-12-08,GoPay,10000,1495357
ORD250315,USR39438,2022-10-03,GoPay,0,1704728
ORD250316,USR09744,2024-10-01,GoPay,0,562315
ORD250317,USR28173,2023-10-29,COD,0,108243
ORD250318,USR05049,2023-05-07,Mandiri VA,0,840478
ORD250319,USR49603,2023-12-07,GoPay,0,904064
ORD250320,USR01040,2023-12-10,GoPay,20000,970718
ORD250321,USR34065,2023-03-30,GoPay,0,298045
ORD250322,USR22451,2023-03-13,bca va,10000,878112
ORD250323,USR30898,2022-09-28,ovo,0,835390
ORD250324,USR07775,2023-07-05,GO-PAY,0,725962
ORD250325,USR42861,2023-11-17,GO-PAY,20000,307956
ORD250326,USR20908,2023-01-22,gopay,10000,911805
ORD250327,USR35861,2022-12-09,GO-PAY,20000,1367942
ORD250328,USR41113,2023-08-22,GoPay,0,125114
ORD250329,USR16795,2024-05-20,ovo,20000,1982817
ORD250330,USR14221,2022-04-28,ovo,0,745586
ORD250331,USR11245,2024-04-30,COD,10000,233215
ORD250332,USR42659,2023-03-20,gopay,0,1312725
ORD250333,USR13950,2024-04-15,gopay,0,1127256
ORD250334,USR49747,2023-10-01,Mandiri VA,0,1378551
ORD250335,USR22406,2024-10-10,bca va,50000,808385
ORD250336,USR40259,2023-06-12,bca va,0,1046797
ORD250337,USR34863,2022-05-23,GO-PAY,10000,1988299
ORD250338,USR29598,2023-03-07,ovo,0,54574
ORD250339,USR42837,2022-08-06,OVO,50000,1857425
ORD250340,USR47222,2023-07-14,GoPay,20000,1628511
ORD250341,USR46084,2024-02-06,BCA Virtual Account,0,1079659
ORD250342,USR35871,2022-11-11,BCA Virtual Account,20000,650762
ORD250343,USR49702,2023-12-14,GoPay,0,767180
ORD250344,USR49861,2023-12-05,GO-PAY,0,1134366
ORD250345,USR13833,2022-06-17,OVO,10000,1803835
ORD250346,USR11855,2024-03-10,bca va,50000,257375
ORD250347,USR28102,2023-10-20,OVO,0,466678
ORD250348,USR48865,2024-02-28,GoPay,0,1137627
ORD250349,USR08239,2022-08-15,Mandiri VA,10000,1748257
ORD250350,USR06925,2023-04-01,gopay,0,555753
ORD250351,USR16964,2022-06-08,GO-PAY,0,1556407
ORD250352,USR39914,2022-12-07,OVO,0,242620
ORD250353,USR44621,2023-01-17,GoPay,10000,1787975
ORD250354,USR46699,2023-02-20,GoPay,0,266420
ORD250355,USR19360,2023-05-26,ovo,0,649567
ORD250356,USR43137,2022-12-23,OVO,20000,1718773
ORD250357,USR08495,2024-07-31,GO-PAY,0,292424
ORD250358,USR31498,2023-06-06,ovo,20000,1627427
ORD250359,USR20224,2022-12-05,bca va,0,595140
ORD250360,USR37398,2023-04-29,BCA Virtual Account,0,999999999
ORD250361,USR03970,2023-12-23,ovo,20000,1698081
ORD250362,USR48103,2022-04-13,ovo,10000,1312406
ORD250363,USR18376,2022-08-14,OVO,0,451557
ORD250364,USR31492,2024-01-30,COD,0,974369
ORD250365,USR14915,2023-10-21,GoPay,10000,1198983
ORD250366,USR26763,2023-12-06,gopay,0,1176158
ORD250367,USR08709,2023-01-31,OVO,20000,146110
ORD250368,USR05040,2021-11-28,GoPay,20000,1702486
ORD250369,USR45617,2023-03-05,Mandiri VA,20000,1115286
ORD250370,USR46035,2024-01-30,OVO,20000,1190230
ORD250371,USR40195,2023-11-30,GO-PAY,10000,1224037
ORD250372,USR41122,2023-04-06,gopay,10000,328301
ORD250373,USR10464,2023-02-03,OVO,0,660455
ORD250374,USR25629,2022-11-26,gopay,10000,71968
ORD250375,USR03999,2023-10-15,bca va,0,375664
ORD250376,USR04059,2022-06-16,bca va,0,775250
ORD250377,USR01748,2023-09-20,ovo,10000,620566
ORD250378,USR00187,2023-05-11,COD,0,1868237
ORD250379,USR03668,2023-11-02,bca va,20000,1600264
ORD250380,USR23826,2022-08-15,Mandiri VA,0,1598098
ORD250381,USR17734,2023-05-24,GO-PAY,0,1081526
ORD250382,USR25967,2024-04-30,GO-PAY,0,1063855
ORD250383,USR19100,2024-05-09,BCA Virtual Account,20000,1124237
ORD250384,USR41327,2024-06-03,GoPay,0,129281
ORD250385,USR19457,2023-11-23,bca va,0,134692
ORD250386,USR26995,2023-01-15,gopay,10000,1168733
ORD250387,USR21654,2022-08-19,GO-PAY,0,469660
ORD250388,USR48667,2024-01-02,GO-PAY,20000,714449
ORD250389,USR37032,2022-06-02,GO-PAY,0,1238953
ORD250390,USR49594,2024-04-25,gopay,0,249753
ORD250391,USR37823,2023-12-06,COD,0,1816124
ORD250392,USR43778,2023-05-19,COD,0,1075827
ORD250393,USR11078,2023-12-05,GO-PAY,0,223891
ORD250394,USR12038,2022-08-30,BCA Virtual Account,0,1000125
ORD250395,USR30631,2023-01-26,GO-PAY,0,1258450
ORD250396,USR01491,2024-01-30,bca va,0,1892680
ORD250397,USR30876,2023-11-23,OVO,0,1522299
ORD250398,USR35128,2023-03-15,bca va,0,730176
ORD250399,USR31874,2023-01-26,BCA Virtual Account,0,1122311
ORD250400,USR43546,2022-12-02,GO-PAY,0,1677053
ORD250401,USR37799,2023-05-01,BCA Virtual Account,0,1120578
ORD250402,USR02123,2023-05-25,OVO,20000,239963
ORD250403,USR42955,2024-04-13,GO-PAY,20000,1545217
ORD250404,USR35238,2023-05-03,gopay,10000,793176
ORD250405,USR18447,2022-12-27,GoPay,0,751666
ORD250406,USR17809,2022-11-07,ovo,20000,1128046
ORD250407,USR36352,2022-11-07,Mandiri VA,20000,414657
ORD250408,USR45588,2024-02-14,OVO,0,741468
ORD250409,USR27610,2023-06-09,OVO,10000,278010
ORD250410,USR07612,2023-01-17,GO-PAY,0,1507084
ORD250411,USR30630,2023-06-22,GoPay,0,1277314
ORD250412,USR46658,2023-08-10,OVO,0,1018637
ORD250413,USR39939,2023-02-23,ovo,0,1650064
ORD250414,USR23746,2023-08-22,ovo,0,719134
ORD250415,USR26910,2023-04-01,COD,0,812823
ORD250416,USR32111,2022-07-23,GoPay,0,1542622
ORD250417,USR21385,2024-01-03,GO-PAY,0,950606
